id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
232,def example number for non geo entity country calling code metadata Phone Metadata metadata for nongeo region country calling code None if metadata is not None desc metadata general desctry if desc example number is not None return parse PLUS SIGN + unicod country calling code + desc example number UNKNOWN REGION except Number Parse Exception passreturn None,What do the specified country call for a non - geographical entity ?,code,Non-geographical entity.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
233,def assert deb content test case expected paths package path output dir File Path test case mktemp output dir makedirs check output ['dpkg' '--extract' package path path output dir path] actual paths set for f in output dir walk if f isdir continueactual paths add File Path '/' descendant f segments From output dir test case assert Equal set expected paths difference actual paths,Do the deb file at package_path contain all the expected_paths ?,No,No.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
234,def determine disk image type image meta if not image meta obj attr is set 'disk format' return Nonedisk format map {'ami' Image Type DISK 'aki' Image Type KERNEL 'ari' Image Type RAMDISK 'raw' Image Type DISK RAW 'vhd' Image Type DISK VHD 'iso' Image Type DISK ISO}try image type disk format map[image meta disk format]except Key Error raise exception Invalid Disk Format disk format image meta disk format LOG debug ' Detected% type sformatforimage% image s' {'type' Image Type to string image type 'image' image meta} return image type,Where will the kernel reside ?,where,  Kernel,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
235,def hdmi force hotplug config set kodi setting all settings if kodi setting 'true' return '1 'elif all settings get 'hdmi edid file' None 'true' return '1 'else return 'remove this line',Does hdmi_force_hotplug need hdmi_edid_file ?,No,No,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
236,"def tamper payload **kwargs return payload replace ""'"" '%EF%BC% 87 ' if payload else payload",What replaces apostrophe character with its utf-8 full width counterpart ?,apostrophe character,Replaces apostrophe with its UTF-8 full width counterpart.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
237,def test resize icon shrink resize size [32 ]final size [ 32 12 ] uploader resize size final size,For what purpose should image be shrunk ?,so that the longest side is 32px,  Image shrunk for upload.,1,1,1,1,2,1,2,1,1.0,1.0,1.0,1.0,True
238,"def reload loadbalancers group load balancers exclude None exclude exclude or [] id list grouputils get member refids group exclude exclude for name lb in six iteritems load balancers props copy copy lb properties data if ' Instances' in lb properties schema props[' Instances'] id listelif 'members' in lb properties schema props['members'] id listelse raise exception Error "" Unsupportedresource'%s'in Load Balancer Names"" % name lb defn rsrc defn Resource Definition lb name lb type properties props metadata lb t metadata deletion policy lb t deletion policy scheduler Task Runner lb update lb defn",What reloads its config ?,the loadbalancer,Load balancer.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
239,def is library missing name path module name rsplit u' ' 1 try package import module path return not module has submodule package module except Import Error return is library missing path,Can library that failed to load be found under any templatetags directory ?,No,"No, library.",3,3,3,3,1,1,1,1,3.0,3.0,3.0,3.0,True
240,def unary int input wrapper impl wrapped impl def implementer context builder sig args val argsinput type sig args[ 0 ]fpval context cast builder val input type types float 64 inner sig signature types float 64 types float 64 res wrapped impl context builder inner sig fpval return context cast builder res types float 64 sig return type return implementer,For what purpose do an implementation factory return ?,to convert the single integral input argument to a float64,A factory returns an implementation that converts and hashes input values.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
241,def get unicode from response r warnings warn ' Inrequests 3 0 get unicode from responsewillberemoved Formoreinformation pleaseseethediscussiononissue# 2266 Thiswarningshouldonlyappearonce ' Deprecation Warning tried encodings []encoding get encoding from headers r headers if encoding try return str r content encoding except Unicode Error tried encodings append encoding try return str r content encoding errors 'replace' except Type Error return r content,In which direction does the requested content return in unicode ?,back,The requested content returns as a Unicode string.,1,1,1,1,2,1,2,2,1.0,1.0,1.0,1.0,True
242,def task status update context data dict model context['model']session model meta create local session context['session'] sessionuser context['user']id data dict get 'id' schema context get 'schema' or schema default task status schema if id task status model Task Status get id context['task status'] task statusif task status is None raise Not Found ' Task Statuswasnotfound ' check access 'task status update' context data dict data errors validate data dict schema context if errors session rollback raise Validation Error errors task status model save task status dict save data context session commit session close return model dictize task status dictize task status context,Does the code update a task status ?,Yes,Yes,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
243,@contextmanagerdef simulate running pipeline pipeline target backend email None fullname None username None pipeline data {'backend' backend 'kwargs' {'details' {}}}if email is not None pipeline data['kwargs']['details']['email'] emailif fullname is not None pipeline data['kwargs']['details']['fullname'] fullnameif username is not None pipeline data['kwargs']['username'] usernamepipeline get mock patch '{pipeline} get' format pipeline pipeline target spec True pipeline running mock patch '{pipeline} running' format pipeline pipeline target spec True mock get pipeline get start mock running pipeline running start mock get return value pipeline datamock running return value Truetry yield finally pipeline get stop pipeline running stop,When is a pipeline running ?,currently,Currently running,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
244,def mask comments input search re re compile ' *? # * ' return [search re sub comment replace line for line in input],For what purpose do the quoted strings mask ?,so we skip braces inside quoted strings,To skip braces inside quoted strings,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
245,def cert time to seconds cert time import timereturn time mktime time strptime cert time '%b%d%H %M %S%YGMT',When does the code return a python time value ?,in seconds past the epoch,The code returns a python time value in seconds past the epoch.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
246,def list pkgs versions as list False **kwargs versions as list salt utils is true versions as list if salt utils is true kwargs get 'removed' return {}if 'pkg list pkgs' in context if versions as list return context ['pkg list pkgs']else ret copy deepcopy context ['pkg list pkgs'] salt ['pkg resource stringify'] ret return retret {}cmd '/usr/bin/pkginfo-x'lines salt ['cmd run'] cmd splitlines for index line in enumerate lines if index % 2 0 name line split [0 ] strip if index % 2 1 version num line split [1 ] strip salt ['pkg resource add pkg'] ret name version num salt ['pkg resource sort pkglist'] ret context ['pkg list pkgs'] copy deepcopy ret if not versions as list salt ['pkg resource stringify'] ret return ret,How did the packages instal currently ?,as a dict,The packages are installed currently as a dict and have been installed for some time.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
247,def xattr writes supported path try import xattrexcept Import Error return Falsedef set xattr path key value xattr setxattr path 'user %s' % key value fake filepath os path join path 'testing-checkme' result Truewith open fake filepath 'wb' as fake file fake file write 'XXX' fake file flush try set xattr fake filepath 'hits' '1 ' except IO Error as e if e errno errno EOPNOTSUPP result Falseelse if os path exists fake filepath os unlink fake filepath return result,What do the we write to that file subsequently ?,a xattr,A xattr.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
248,def inject NS globals GLNS GL dict used names []used names extend [names[ 0 ] for names in pyopengl 2 functions to import] used names extend [name for name in pyopengl 2 used functions] NS[' used names'] used namesused constants set constants dict injected constants 0injected functions 0for name in dir GL if name startswith 'GL ' if name not in used constants NS[name] GLNS[name]injected constants + 1elif name startswith 'gl' if name + ' ' in deprecated functions passelif name in used names passelse NS[name] GLNS[name]injected functions + 1,Where did we provide the names ?,in our api,Provided names in PyOpenGL 2 functions,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
249,def mapcat func seqs return concat map func seqs,Where do func apply to each sequence ?,in seqs,Mapcat applies func to each sequence in seqs,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
250,def positional max pos args ndb debug 'SKIP'def positional decorator wrapped if not DEBUG return wrapped ndb debug 'SKIP'@wrapping wrapped def positional wrapper *args **kwds ndb debug 'SKIP'if len args > max pos args plural s ''if max pos args 1 plural s 's'raise Type Error '%s takesatmost%dpositionalargument%s %dgiven ' % wrapped name max pos args plural s len args return wrapped *args **kwds return positional wrapperreturn positional decorator,What declares that only the first n arguments may be positional ?,a decorator,Decorator,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
251,"def get Parameter name index args kwargs default None param kwargs get name if len args > index if param raise Value Error "" Parameter'%s'isspecifiedtwice"" % name param args[index]return param or default",What does the code find ?,a parameter in tuple and dictionary arguments a function receives,A parameter named 'param',1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
252,def get current traceback ignore system exceptions False show hidden frames False skip 0 exc type exc value tb sys exc info if ignore system exceptions and exc type in system exceptions raisefor x in xrange skip if tb tb next is None breaktb tb tb nexttb Traceback exc type exc value tb if not show hidden frames tb filter hidden frames return tb,Does the code get the current exception info ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
253,def dup lshift f n K if not f return felse return f + [K zero] * n,Where do by x**n multiply f efficiently ?,in k[x ],x**n,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
254,def purge **kwargs return ceph cfg purge **kwargs,Where do ceph configuration purge ?,on the node,Purges ceph configuration on node.,1,1,3,3,3,3,3,3,1.0,1.0,3.0,3.0,True
255,@contextmanagerdef expected warnings matching with all warnings as w yield w remaining [m for m in matching if '\\A\\Z' not in m split ' ' ]for warn in w found Falsefor match in matching if re search match str warn message is not None found Trueif match in remaining remaining remove match if not found raise Value Error ' Unexpectedwarning %s' % str warn message if len remaining > 0 msg ' Nowarningraisedmatching \n%s' % '\n' join remaining raise Value Error msg,For what purpose do known warnings matching regexes parameters matching : list of strings or compiled regexes regexes catch ?,for,Ensure matching warnings raised by code under test.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
256,"def get dn fqdn None val []LOG logging get Logger name try if fqdn is None fqdn socket getfqdn if ' ' in fqdn tups fqdn split ' ' if len tups > 2 val append ' %s' % ' ' join tups[ -2 ] else LOG warning ""allowed hostsvalueto'*' Itisasecurityrisk"" val append '*' else LOG warning ""allowed hostsvalueto'*' Itisasecurityrisk"" val append '*' except LOG warning ""allowed hostsvalueto'*' Itisasecurityrisk"" val append '*' return val",What does this function return ?,fqdn,"
It returns a list of allowed hosts for a url.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
257,def as Response request return Memory Response 'HTTP/ 1 1' request code request code message request response Headers None None request response Body,Where did the response data store ?,on a request,Stored in Memory,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
258,def overload dummy *args **kwds raise Not Implemented Error u' Youshouldnotcallanoverloadedfunction Aseriesof@overload-decoratedfunctionsoutsideastubmoduleshouldalwaysbefollowedbyanimplementationthatisnot@overload-ed ',When do @overload raise ?,when called,@overload raises NotImplementedError,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
