id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
294,def add lazy relation cls field relation operation if relation RECURSIVE RELATIONSHIP CONSTANT app label cls meta app labelmodel name cls name elif isinstance relation six string types try app label model name relation split ' ' except Value Error app label cls meta app labelmodel name relationelse app label relation meta app labelmodel name relation meta object namemodel get model app label model name seed cache False only installed False if model operation field model cls else key app label model name value cls field operation pending lookups setdefault key [] append value,Does the code add a lookup on cls when a related field is defined using a string ?,Yes,"Yes, it adds a lookup on cls",3,3,3,3,3,3,3,3,,,,,False
295,def server error 404 request template name '404 html' response get redirect response request path request get full path if response return responser render to response template name context instance Request Context request r status code 404 return r,What do we get ?,media,The context dictionary for a serializer appropriate for the given response.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
296,def create listeners name listeners region None key None keyid None profile None conn get conn region region key key keyid keyid profile profile if isinstance listeners string types listeners json loads listeners complex listeners []for listener in listeners complex listeners append listener dict to tuple listener try conn create load balancer listeners name [] complex listeners msg ' Created EL Blistenerson{ 0 }' format name log info msg return Trueexcept boto exception Boto Server Error as error log debug error msg ' Failedtocreate EL Blistenerson{ 0 } {1 }' format name error log error msg return False,How do listeners create ?,on an elb,Create listeners,1,1,1,1,1,1,1,1,,,,,False
297,def is Loop Intersecting Inside X Segment loop segment First X segment Second X segment Y Mirror y rotated Loop get Points Round Z Axis segment Y Mirror loop for point Index in xrange len rotated Loop point First rotated Loop[point Index]point Second rotated Loop[ point Index + 1 % len rotated Loop ]if is Line Intersecting Inside X Segment point First point Second segment First X segment Second X y return Truereturn False,Is the loop intersecting inside the x segment ?,Yes,"Yes, loop intersects inside X segment.",3,3,3,3,3,3,3,3,,,,,False
298,@conf commands registerdef sendp x inter 0 loop 0 iface None iface hint None count None verbose None realtime None return packets False *args **kargs if iface is None and iface hint is not None iface conf route route iface hint [0 ]return gen send conf L2 socket iface iface *args **kargs x inter inter loop loop count count verbose verbose realtime realtime return packets return packets,Where do packets send ?,at layer 2,Layer 2,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
299,@pytest fixturedef nb lock return lock block False,How do lock fixture block ?,non,Locks with fixtures are reentrant locks,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
300,def quorum size n return n + 1 // 2,What do services use for data integrity ?,replication,Replication,3,3,3,3,1,1,1,1,3.0,3.0,3.0,3.0,True
301,def was modified since header None mtime 0 size 0 try if header is None raise Value Errormatches re match '^ [^ ]+ length [0 - 9 ]+ ?$' header re IGNORECASE header date parsedate tz matches group 1 if header date is None raise Value Errorheader mtime mktime tz header date header len matches group 3 if header len and int header len size raise Value Errorif mtime > header mtime raise Value Errorexcept Attribute Error Value Error Overflow Error return Truereturn False,When did the user download it ?,last,User last downloaded,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
302,def service restart name cmd 'restart' + name out err DETAILS['server'] sendline cmd return parse out,"Where does the code restart a "" service "" ?",on the ssh server,SSH Server,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
303,def is emergency number number region code return matches emergency number helper number region code False,What matches an emergency service number in the given region exactly ?,the given number,The given number.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
304,def HTTP port 80 **kwargs return rule port **kwargs,For what purpose will extra args be passed to : py : func :~ fabtools ?,to,Rule port,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
305,def formatwarning message category filename lineno line None s '%s %s %s %s\n' % filename lineno category name message line linecache getline filename lineno if line is None else line if line line line strip s + '%s\n' % line return s,How do a warning format ?,the standard way,Concise: Warning format with linecache and lineno.,2,2,2,2,2,2,2,2,,,,,False
306,"def Extract Important Environment output of set envvars to save 'goma *' 'include' 'lib' 'libpath' 'path' 'pathext' 'systemroot' 'temp' 'tmp' env {}if output of set count ' ' 0 raise Exception ' Invalidoutput of set Valueis \n%s' % output of set for line in output of set splitlines for envvar in envvars to save if re match envvar + ' ' line lower var setting line split ' ' 1 if envvar 'path' setting os path dirname sys executable + os pathsep + setting env[var upper ] settingbreakfor required in 'SYSTEMROOT' 'TEMP' 'TMP' if required not in env raise Exception ' Environmentvariable""%s""requiredtobesettovalidpath' % required return env",In which direction did the toolchain run by the cmd ?,from a textual dump output,Command-line,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
307,def attach video func @functools wraps func def wrapper self *args **kwgs self need attach video Truereturn func self *args **kwgs return wrapper,Where do test video attach ?,in any case,Test video.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
308,def login required func None redirect field name REDIRECT FIELD NAME login url None def decorator view func @functools wraps view func assigned available attrs view func def wrapped view request *args **kwargs if request user is authenticated return view func request *args **kwargs return handle redirect to login request redirect field name redirect field name login url login url return wrapped viewif func return decorator func return decorator,In which direction is the user logged ?,in,The user is logged in via a decorator that checks whether they are authenticated before allowing access to the view function.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
309,@app teardown appcontextdef shutdown session exception None db session remove,When do database sessions remove automatically ?,at the end of the request,At end of request.,3,3,3,3,3,3,3,3,,,,,False
310,"def download command url to STDOUT INDICATOR quote url False if quote url url ""'%s'"" % url if to STDOUT INDICATOR to ""'%s'"" % to if which 'wget' download cmd ['wget' '-q']if to STDOUT INDICATOR download cmd + ['-O' STDOUT INDICATOR url]else download cmd + ['--recursive' '-O' to url]else download cmd ['curl' '-L' url]if to STDOUT INDICATOR download cmd + ['-o' to]return download cmd",For what purpose does the code build a command line ?,to download a url,To download a URL.,3,3,3,3,3,3,3,3,,,,,False
311,def match rules rules app action for rule in rules split ' ' rule app rule action rule split ' ' if rule app '*' or rule app app if rule action '*' or rule action action or action '%' return Truereturn False,Where did rules find ?,in group,Rules find matches in group.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
312,def create instance c instance return Generic Script c instance Live Midi Map Map Mode absolute Live Midi Map Map Mode absolute DEVICE CONTROLS TRANSPORT CONTROLS VOLUME CONTROLS TRACKARM CONTROLS BANK CONTROLS CONTROLLER DESCRIPTIONS MIXER OPTIONS,How can the generic script be customised ?,by using parameters,Customize with parameters.,1,1,3,3,3,3,3,3,1.0,1.0,3.0,3.0,True
313,def pat matrix m dx dy dz dxdy - dx * dy dydz - dy * dz dzdx - dz * dx dxdx dx ** 2 dydy dy ** 2 dzdz dz ** 2 mat dydy + dzdz dxdy dzdx dxdy dxdx + dzdz dydz dzdx dydz dydy + dxdx return m * Matrix mat,For what purpose does the parallel axis theorem matrix return ?,to translate the inertia matrix a distance of for a body of mass m,Circumcenters of tetrahedrons.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
314,def as string value if value is None return u''elif isinstance value buffer return str value decode 'utf 8 ' 'ignore' elif isinstance value str return value decode 'utf 8 ' 'ignore' else return unicode value,What does the code convert to a unicode object for matching with a query ?,a value,A string.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
315,def check valid sports naming pattern None if pattern is None pattern sickbeard NAMING PATTER Nlogger log u' Checkingwhetherthepattern' + pattern + u'isvalidforansportsepisode' logger DEBUG valid validate name pattern sports True return valid,For what purpose can the name be parsed to its original form back ?,for an sports format,Back parsing for sports naming pattern,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
316,def json in content type [ntou 'application/json' ntou 'text/javascript' ] force True debug False processor json processor request cherrypy serving requestif isinstance content type basestring content type [content type]if force if debug cherrypy log ' Removingbodyprocessors%s' % repr request body processors keys 'TOOLS JSON IN' request body processors clear request body default proc cherrypy HTTP Error 415 ' Expectedanentityofcontenttype%s' % ' ' join content type for ct in content type if debug cherrypy log ' Addingbodyprocessorfor%s' % ct 'TOOLS JSON IN' request body processors[ct] processor,For what purpose does the code add a processor ?,to parse json request entities,Parses JSON requests.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
317,@process request bodydef json processor entity body entity fp read try cherrypy serving request unserialized data json loads body except Value Error raise cherrypy HTTP Error 400 ' Invalid JSO Ndocument' cherrypy serving request raw body body,What do raw post data unserialize in json format ?,to a python data structure,Data,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
318,def reorder coords coords sample ids order try result array [coords[sample ids index sample id ] for sample id in order] except Value Error raise Value Error ' Unknownsample ID %s' % sample id return result,For what purpose do the rows in coords arrange ?,to correspond to order note,The rows in coords arrange the coordinates of samples in order to correspond with the given order.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
319,def set term title xterm title sys stdout write '\x 1 b] 0 %s\x 07 ' % title,Where do virtual terminal title change ?,in xterm - workalikes,xterm,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
320,def start time pid if not isinstance pid int or pid < 0 return Noneif stem util proc is available try return float stem util proc stats pid stem util proc Stat START TIME [0 ] except IO Error passtry ps results call 'ps-p%s-oetime' % pid [] if len ps results > 2 etime ps results[ 1 ] strip return time time - stem util str tools parse short time label etime except passreturn None,When does the code provide the unix timestamp ?,when the given process started,Start time,1,1,1,1,1,1,1,1,,,,,False
