id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
415,def setup logging config uri global conf None file Config file Config configparser configparser path config uri split '#' 1 [0 ]parser configparser Config Parser parser read [path] if parser has section 'loggers' config file os path abspath path full global conf dict file config file here os path dirname config file if global conf full global conf update global conf return file Config config file full global conf,How did the code set logging ?,via : func : logging,The code sets up logging by initializing a config manager with specified options and getting the global conf dictionary sent to app_factory to build an inventory configuration from the sample aio files.,1,1,1,1,1,1,1,1,,,,,False
416,def edge Normals v e return map Edges lambda a p n get Normal a p n v e,Where does each vertex have exactly least two edges ?,a mesh,Mesh.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
417,def base context s '' log None ctx contexts[ -1 ] ''ctx contexts[ -2 ] sif s and log log ' Context %s' % get context,When do function execute ?,currently,Currently executing function.,3,3,3,3,3,3,3,3,,,,,False
418,def add permission user model permission codename content type Content Type objects get for model model permission created Permission objects get or create codename permission codename content type content type defaults {'name' permission codename} user user permissions add permission,What does the code add to a user ?,a permission,Adds a permission,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
419,def describe Obj obj depth 4 path None ignore None if path is None path [obj]if ignore is None ignore {}ignore[id sys getframe ] Noneignore[id path ] Nonegc collect refs gc get referrers obj ignore[id refs ] Noneprinted Falsefor ref in refs if id ref in ignore continueif id ref in list map id path print ' Cyclicreference ' + ref Path String [ref] + path printed Truecontinuenew Path [ref] + path if len new Path > depth ref Str ref Path String new Path if '[ ]' not in ref Str print ref Str printed Trueelse describe Obj ref depth new Path ignore printed Trueif not printed print ' Deadend ' + ref Path String path,In which direction do all reference paths trace ?,backward,Backward.,3,3,3,3,3,3,3,3,,,,,False
420,"def jsonrpc client call url method *args **kwargs urllib kwargs pop ' urllib' urllib if args and kwargs raise Value Error ' Pass*argsor**kwargsbutnotbothtojsonrpc client call' req {'jsonrpc' '2 0' 'method' method 'params' args or kwargs 'id' 1}res json loads urllib urlopen url json dumps req read if 'result' in res return res['result']elif 'error' in res er res['error']raise Json Rpc Error er['code'] er['message'] er['data'] else msg ""JSON-RP Cresponsemustcontain'result'or'error' %s"" % res raise Value Error msg",When does the code execute a json - rpc call ?,on the given url,Code executes json-rpc call when it sets state on given url and fetches page for given url.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
421,def download **kwargs kwargs['direction'] DOWNLOA Dreturn scp **kwargs,For what purpose does the code run the local scp command ?,to download a file or directory from a remote host and kill it if the reactor stops,Downloads a file or directory from a remote host.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
422,def characters probabilities return [id 2 bi c for c in np argmax probabilities 1 ],Does the code turn a 1-hot encoding or a probability distribution over the possible characters back into its character representation ?,Yes,"Yes, it converts probabilities back into chars.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
423,def only Once fn def wrap *args **kwargs if hasattr fn 'called' returnfn called 1return fn *args **kwargs util merge Function Metadata fn wrap return wrap,When does the code run only within an interpreter instance ?,once,Only within an interpreter instance,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
424,def main arg parser argparse Argument Parser description ' Cleanup HTM Lexercisefiles ' arg parser add argument 'html files' nargs '+' help ' The HTM Lexercisefilestocleanup ' args arg parser parse args for filename in args html files html tree lxml html html 5 parser parse filename parser lint i18 n strings PARSER with open filename 'w' as f f write lint i18 n strings get page html html tree,In which direction do this program run ?,from the command - line,Command-line,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
425,def arg parser argv globals doc globals[' doc '] description epilog doc split '\n' 1 parser argparse Argument Parser description description epilog epilog formatter class argparse Raw Text Help Formatter return parser,For what purpose does the code build an argparser ?,for this cli tool,Parses CLI args.,2,2,2,2,2,2,2,2,,,,,False
426,"def python 2 unicode compatible cls if ' str ' not in cls dict raise Value Error ""@python 2 unicode compatiblecannotbeappliedto%sbecauseitdoesn'tdefine str "" % cls name cls unicode cls str if PY 2 cls str lambda self self unicode encode 'utf- 8 ' return cls",By how much have the code modified to always have _ _ unicode _ _ method available ?,a bit,Class decorators register message parsers.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
427,def scan used functions example file gallery conf example code obj identify names open example file read if example code obj codeobj fname example file[ -3 ] + ' codeobj pickle' with open codeobj fname 'wb' as fid pickle dump example code obj fid pickle HIGHEST PROTOCOL backrefs set '{module short} {name}' format **entry for entry in example code obj values if entry['module'] startswith gallery conf['doc module'] return backrefs,When can we add links to the documentation ?,later,Later.,3,3,3,3,3,3,3,3,,,,,False
428,def timestamp x if x tzinfo is None x x replace tzinfo utc if hasattr x 'timestamp' return x timestamp else return x - datetime 1970 1 1 tzinfo utc total seconds,What does the code get from a date in python 3 and python 2 ?,a timestamp,"
The code gets a date and returns a timezone-aware datetime object.",1,1,1,1,1,1,1,1,,,,,False
429,def translate syntax error error source None error source sourceerror translated Trueexc info error class error None filename error filenameif filename is None filename '<unknown>'return fake exc info exc info filename error lineno,For what purpose does the code rewrite a syntax error ?,to please traceback systems,Filename with spaces.,1,1,1,1,1,1,1,1,,,,,False
430,def dup gcdex f g K s h dup half gcdex f g K F dup sub mul h s f K t dup quo F g K return s t h,Where did the code extend euclidean algorithm ?,in f[x ],Inside a function.,1,1,1,1,1,1,1,1,,,,,False
431,def add additional response fields request serialized discussion entities usernames discussion entity type include profile image if include profile image username profile dict get user profile dict request usernames ' ' join usernames for discussion entity in serialized discussion entities discussion entity['users'] get users discussion entity type discussion entity username profile dict return serialized discussion entities,Does the code add additional data to serialized discussion thread / comment ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
432,def external program check to check frozenset [PSQL BIN LZOP BIN PV BIN] could not run []error msgs []def psql err handler popen assert popen returncode 0 error msgs append textwrap fill ' Couldnotgetaconnectiontothedatabase notethatsuperuseraccessisrequired' raise Environment Error 'INTERNAL Hadproblemsrunningpsqlfromexternal program check' with open os devnull 'wb' as nullf for program in to check try if program is PSQL BIN psql csv run 'SELECT 1 ' error handler psql err handler else if program is PV BIN extra args ['--quiet']else extra args []proc popen sp [program] + extra args stdout nullf stderr nullf stdin subprocess PIPE proc stdin close proc wait except Environment Error could not run append program if could not run error msgs append ' Couldnotrunthefollowingprograms aretheyinstalled?' + ' ' join could not run if error msgs raise User Exception 'couldnotrunoneormoreexternalprograms WAL- Edependsupon' '\n' join error msgs return None,Does one install a dependency because of the fork - worker model that is both necessary for throughput and makes more obscure the cause of failures when ?,No,"Hence, No.",3,3,3,3,3,3,3,3,,,,,False
433,def get start time start time datetime datetime utcnow - datetime timedelta hours 1 minutes 5 return format rfc 3339 start time,For what purpose does the start time for the 5-minute window return ?,to read the custom metric from within,Reads,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
434,def reversed lower upper bounded changelog repo excluded lower bounds changeset revision included upper bounds changeset revision if excluded lower bounds changeset revision INITIAL CHANGELOG HASH appending started Trueelse appending started Falsereversed changelog []for changeset in repo changelog changeset hash str repo changectx changeset if appending started reversed changelog insert 0 changeset if changeset hash excluded lower bounds changeset revision and not appending started appending started Trueif changeset hash included upper bounds changeset revision breakreturn reversed changelog,When do a reversed list of changesets in the repository changelog return ?,after the excluded_lower_bounds_changeset_revision,Reversed list of changesets returned after excluded lower bounds changeset revision.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
435,def unicode safe truncate s max length if not isinstance s unicode s str s decode 'utf- 8 ' 'ignore' return s rstrip [ max length],Where do whitespace trim ?,for a given input string,Trims whitespace,1,1,1,1,1,1,1,1,,,,,False
436,@np deprecate message 'mstats betaiisdeprecatedinscipy 0 17 0 usespecial betaincinstead ' def betai a b x return betai a b x,Where is betai deprecated ?,in scipy 0,Deprecated in scipy 0.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
437,def push session document session id None url 'default' app path '/' io loop None coords Session Coordinates dict session id session id url url app path app path session Client Session session id coords session id websocket url coords websocket url io loop io loop session push document return session,How does the code create a session ?,by pushing the given document to the server,  A client-side session.,1,1,1,1,1,1,1,1,,,,,False
438,def get Transferred Paths insides loop transferred Paths []for inside Index in xrange len insides - 1 -1 -1 inside insides[inside Index]if is Path Inside Loop loop inside transferred Paths append inside del insides[inside Index]return transferred Paths,In which direction did paths transfer ?,from inside paths,Inside,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
439,def find autosummary in files filenames documented []for filename in filenames f open filename 'r' lines f read splitlines documented extend find autosummary in lines lines filename filename f close return documented,Where are what items documented ?,in source/ *,Autosummary in files,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
440,"def send pm if empty stream sender stream stream name realm if sender realm is zephyr mirror realm or sender realm deactivated returnif not sender is bot or sender bot owner is None returnif sender realm realm returnif stream is not None num subscribers stream num subscribers if num subscribers > 0 returnlast reminder sender last reminderwaitperiod datetime timedelta minutes User Profile BOT OWNER STREAM ALERT WAITPERIOD if last reminder and timezone now - last reminder < waitperiod returnif stream is None error msg 'thatstreamdoesnotyetexist Tocreateit 'else error msg 'therearenosubscriberstothatstream Tojoinit 'content "" Hithere Wethoughtyou'dliketoknowthatyourbot**%s**justtriedtosendamessagetostream`%s` but%sclickthegearintheleft-sidestreamlist "" % sender full name stream name error msg message internal prep message realm settings NOTIFICATION BOT 'private' sender bot owner email '' content do send messages [message] sender last reminder timezone now sender save update fields ['last reminder']",Do a stream have no subscribers ?,No,"No, a stream does not have any subscribers.",2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
