id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
512,def net send object sock obj data pickle dumps obj pickle HIGHEST PROTOCOL sock sendall '% 10 d' % len data sock sendall data,In which direction do python object send ?,over network,The answer is over network.,3,3,3,3,3,3,3,3,,,,,False
513,def get valid archs archs []try for breed in get valid breeds for operating system in SIGNATURE CACHE['breeds'][breed] keys archs + SIGNATURE CACHE['breeds'][breed][operating system]['supported arches']except passreturn uniquify archs,Where did valid architectures find ?,in the import signatures,Architecture,1,1,1,1,1,1,1,1,,,,,False
514,def get other props all props reserved props if hasattr all props 'items' and callable all props items return dict [ k v for k v in all props items if k not in reserved props ],By how much did properties reserve ?,non,25%,1,1,1,1,1,1,1,1,,,,,False
515,def get Receivers sender Any signal Any try return connections[id sender ][signal]except Key Error return [],For what purpose does you retrieve the raw list of receivers from the connections table ?,for the given sender and signal pair,Retrieve list of receivers,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
516,def Configure Remote Api From Server server path app id services None default auth domain None use remote datastore True if services is None services set ALL SERVICES else services set services unsupported services difference ALL SERVICES if unsupported raise Configuration Error ' Unsupportedservice s %s' % ' ' join unsupported os environ['APPLICATION ID'] app idos environ setdefault 'AUTH DOMAIN' default auth domain or 'gmail com' apiproxy stub map apiproxy apiproxy stub map API Proxy Stub Map if 'datastore v3 ' in services and use remote datastore services remove 'datastore v3 ' datastore stub Remote Datastore Stub server path apiproxy stub map apiproxy Register Stub 'datastore v3 ' datastore stub stub Remote Stub server path for service in services apiproxy stub map apiproxy Register Stub service stub,For what purpose does the code do necessary setup ?,to allow easy remote access to app engine apis,Configures remote API access for App Engine services.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
517,def hash shard word return 'server%d' % hash word % 4,Does the code do a great job of assigning data to servers using a hash value ?,Yes,"No, it does not use the first letter of the hash string.",3,3,3,3,2,2,2,2,3.0,3.0,3.0,3.0,True
518,def get ring ring output check output [NODE TOOL 'ring' KEYSPACE] ring []index 0for line in ring output splitlines fields line split if len fields 8 continuering append {'index' index 'ip' fields[ 0 ] 'status' fields[ 2 ] 'state' fields[ 3 ] 'load' load bytes float fields[ 4 ] fields[ 5 ] 'token' fields[ 7 ]} index + 1assert len ring > 0 ideal load sum node['load'] for node in ring / len ring for index node in enumerate ring try node['skew'] abs node['load'] - ideal load / ideal load except Zero Division Error node['skew'] 0node['diff'] abs node['load'] - ring[ index - 1 ]['load'] return ring,How do the ring status return code ?,in a structured way,"The ring status return code is a dictionary containing information about each node in the ring, including its index, IP address, status, state, load, token, and skew.",3,3,3,3,3,3,3,3,,,,,False
519,def cuthill mckee ordering G heuristic None for c in nx connected components G for n in connected cuthill mckee ordering G subgraph c heuristic yield n,For what purpose does the code generate an ordering of the graph nodes ?,to make a sparse matrix,Makes a sparse matrix,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
520,def stdin ready posix infds outfds erfds select select [sys stdin] [] [] 0 return bool infds,How do something read ?,on stdin,Read from stdin.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
521,def check or raise id value message u'WAM Pmessageinvalid' if type value not in six integer types raise Protocol Error u'{ 0 } invalidtype{ 1 }for ID' format message type value if value < 0 or value > 9007199254740992 raise Protocol Error u'{ 0 } invalidvalue{ 1 }for ID' format message value return value,How do a value for being a valid wamp i d check ?,code,The code checks whether the provided value is a valid WAMP ID by checking its type against six integer types and ensuring it's within a certain range.,3,3,3,3,3,3,3,3,,,,,False
522,def scrub empty str values dct keys to scrub for key in keys to scrub if key in dct and dct[key] '' del dct[key],Where did any keys find ?,in sequence,Keys found in `keys_to_scrub`.,2,2,2,2,2,2,2,2,,,,,False
523,def get forms for user user editable forms User Page Permissions Proxy user editable pages editable forms editable forms filter content type in get form types for fn in hooks get hooks u'filter form submissions for user' editable forms fn user editable forms return editable forms,For what purpose did this user access the submissions ?,for,Accesses editable forms.,1,1,1,1,1,1,1,1,,,,,False
524,def covariance game nums actions rho random state None N len nums actions if N < 1 raise Value Error 'lengthofnums actionsmustbeatleast 2 ' if not -1 / N - 1 < rho < 1 lb '- 1 ' if N 2 else '- 1 /{ 0 }' format N - 1 raise Value Error 'rhomustbein[{ 0 } 1]' format lb mean np zeros N cov np empty N N cov fill rho cov[ range N range N ] 1random state check random state random state payoff profile array random state multivariate normal mean cov nums actions g Normal Form Game payoff profile array return g,What are drawn from the standard multi - normal a random normalformgame instance ?,the payoff profiles,Standard multinormal distributions.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
525,def test output displayed with Assert Prints '2 ' ip run cell '1 + 1 ' store history True with Assert Prints '2 ' ip run cell '1 + 1 #commentwithasemicolon ' store history True with Assert Prints '2 ' ip run cell '1 + 1 \n#commented out function ' store history True,For what purpose does the code check ?,to make sure that output is displayed,Testing output.,2,2,2,2,2,2,2,2,,,,,False
526,def encoded path root identifiers extension ' enc' depth 3 digest filenames True ident ' ' join identifiers global sha 1 if sha 1 is None from beaker crypto import sha 1 if digest filenames if py 3 k ident sha 1 ident encode 'utf- 8 ' hexdigest else ident sha 1 ident hexdigest ident os path basename ident tokens []for d in range 1 depth tokens append ident[ 0 d] dir os path join root *tokens verify directory dir return os path join dir ident + extension,In which direction does the code generate a unique file - accessible path ?,from the given list of identifiers starting at the given root directory,Up,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
527,@register inclusion tag 'sponsors/templatetags/featured sponsor rotation html' def featured sponsor rotation return {'sponsors' Sponsor objects featured },For what purpose do featured sponsors retrieve ?,for rotation,Rotation of featured sponsors,3,3,3,3,3,3,3,3,,,,,False
528,def set prod state prod state device None if not device device salt ['grains get'] 'fqdn' device object find device device if not device object return ' Unabletofindadevicein Zenossfor{ 0 }' format device log info ' Settingprod Stateto%don%sdevice' prod state device data dict uids [device object['uid']] prod State prod state hashcheck device object['hash'] return router request ' Device Router' 'set Production State' [data],How do the prod_state set ?,in zenoss,"
Prod state set.",1,1,1,1,1,1,1,1,,,,,False
529,def sub Array data offset shape stride data data[offset ]shape tuple shape stride tuple stride extra Shape data shape[ 1 ]for i in range len shape mask slice None * i + slice None shape[i] * stride[i] new Shape shape[ i + 1 ]if i < len shape - 1 new Shape + stride[i] new Shape + extra Shapedata data[mask]data data reshape new Shape return data,How do a sub - array unpack from * data * ?,using the specified offset,Unpacks a sub-array from data using the specified offset and shape.,2,2,2,2,2,2,2,2,,,,,False
530,"def get repo options env env env options ''if env is None return env optionsif not isinstance env dict raise Salt Invocation Error ""'env'mustbea Pythondictionary"" for key value in env items if key 'OPTIONS' env options + '{ 0 }\n' format value return env options",For what purpose does the code get repo environment overrides dictionary ?,to use in repo options process env a dictionary of variables to define the repository options example,The code gets the repo environment overrides dictionary to define repository options for a VCS tool such as Git.,3,3,3,3,3,3,3,3,,,,,False
531,def gcg seq try seq str seq except Attribute Error passindex checksum 0for char in seq index + 1checksum + index * ord char upper if index 57 index 0return checksum % 10000,For what purpose does the gcg checksum return ?,for a sequence,The gcg checksum returns a unique identifier for each sequence.,2,2,2,2,2,2,2,2,,,,,False
532,def coerce exceptions function def wrapper *args **kwargs try return function *args **kwargs except IO Exception as e e msg force unicode e msg errors 'replace' e stack force unicode e stack errors 'replace' LOG exception ' Exceptionin Hadoop F Scall' + function name if e clazz HADOOP ACCESSCONTROLEXCEPTION raise Permission Denied Exception e msg e else raisereturn wrapper,For what purpose did by the decorated function throw exceptions ?,to be coerced into generic exceptions from the hadoop,"
Decorator coerces hadoop exceptions.",1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
533,def get device devnum 0 if not custack custack push get gpu devnum return custack top,Does the code use a device by device number ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
534,def execute array values evaluator array if isinstance array Array values []for types in array py iter objects set chain from iterable execute array values evaluator typ for typ in types values append Already Evaluated objects return [ Fake Sequence evaluator values array type ]else return evaluator execute array,What indicate that there s not just one return value ?,tuples,The return value is a tuple indicating multiple values.,3,3,3,3,3,3,3,3,,,,,False
535,def assert clock idle case clock case assert Equal clock get Delayed Calls [],Does the given clock have any pending delayed calls ?,No,No.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
